Example6
50                            
50
20000 
30.0                          
50.0                          
100.0                          
30000.0  
5                         
250.0                          
600.0
1
1
50
100                                                   
251
701  
0	1527.14512254108	1	0
1	1527.41793555814	1	0
2	1527.69349039160	1	0
3	1527.97181459718	1	0
4	1528.25293600753	1	0
5	1528.53688273502	1	0
6	1528.82368317457	1	0
7	1529.11336600646	1	0
8	1529.40596019920	1	0
9	1529.70149501248	1	0
10	1530	1	0
11	1530.30150501253	1	0
12	1530.60604020080	1	0
13	1530.91363601861	1	0
14	1531.22432322577	1	0
15	1531.53813289128	1	0
16	1531.85509639636	1	0
17	1532.17524543763	1	0
18	1532.49861203025	1	0
19	1532.82522851116	1	0
20	1533.15512754227	1	0
21	1533.48834211377	1	0
22	1533.82490554738	1	0
23	1534.16485149974	1	0
24	1534.50821396572	1	0
25	1534.85502728185	1	0
26	1535.20532612975	1	0
27	1535.55914553961	1	0
28	1535.91652089365	1	0
29	1536.27748792972	1	0
30	1536.64208274481	1	0
31	1537.01034179870	1	0
32	1537.38230191762	1	0
33	1537.75800029788	1	0
34	1538.13747450964	1	0
35	1538.52076250063	1	0
36	1538.90790259997	1	0
37	1539.29893352200	1	0
38	1539.69389437012	1	0
39	1540.09282464076	1	0
40	1540.49576422728	1	0
41	1540.90275342397	1	0
42	1541.31383293008	1	0
43	1541.72904385391	1	0
44	1542.14842771691	1	0
45	1542.57202645780	1	0
46	1542.99988243681	1	0
47	1543.43203843990	1	0
48	1543.86853768303	1	0
49	1544.30942381648	1	0
50	1544.75474092924	1	0
51	1545.20453355339	1	0
52	1545.65884666856	1	0
53	1546.11772570645	1	0
54	1546.58121655534	1	0
55	1547.04936556471	1	0
56	1547.52221954983	1	0
57	1547.99982579652	1	0
58	1548.48223206579	1	0
59	1548.96948659866	1	0
60	1549.46163812100	1	0
61	1549.95873584838	1	0
62	1550.46082949097	1	0
63	1550.96796925856	1	0
64	1551.48020586555	1	0
65	1551.99759053602	1	0
66	1552.52017500888	1	0
67	1553.04801154301	1	0
68	1553.58115292250	1	0
69	1554.11965246194	1	0
70	1554.66356401172	1	0
71	1555.21294196345	1	0
72	1555.76784125539	1	0
73	1556.32831737793	1	0
74	1556.89442637915	1	0
75	1557.46622487042	1	0
76	1558.04377003206	1	0
77	1558.62711961908	1	0
78	1559.21633196691	1	0
79	1559.81146599729	1	0
80	1560.41258122411	1	0
81	1561.01973775940	1	0
82	1561.63299631932	1	0
83	1562.25241823022	1	0
84	1562.87806543483	1	0
85	1563.51000049838	1	0
86	1564.14828661490	1	0
87	1564.79298761355	1	0
88	1565.44416796495	1	0
89	1566.10189278768	1	0
90	1566.76622785477	1	0
91	1567.43723960029	1	0
92	1568.11499512597	1	0
93	1568.79956220793	1	0
94	1569.49100930343	1	0
95	1570.18940555778	1	0
96	1570.89482081117	1	0
97	1571.60732560573	1	0
98	1572.32699119252	1	0
99	1573.05388953870	1	0
100	1573.78809333471	1	0
101	1574.52967600154	1	0
102	1575.27871169809	1	0
103	1576.03527532854	1	0
104	1576.79944254988	1	0
105	1577.57128977948	1	0
106	1578.35089420269	1	0
107	1579.13833378062	1	0
108	1579.93368725788	1	0
109	1580.73703417048	1	0
110	1581.54845485377	1	0
111	1582.36803045051	1	0
112	1583.19584291893	1	0
113	1584.03197504097	1	0
114	1584.87651043055	1	0
115	1585.72953354189	1	0
116	1586.59112967804	1	0
117	1587.46138499931	1	0
118	1588.34038653197	1	0
119	1589.22822217689	1	0
120	1590.12498071839	1	0
121	1591.03075183307	1	0
122	1591.94562609879	1	0
123	1592.86969500374	1	0
124	1593.80305095558	1	0
125	1594.74578729069	1	0
126	1595.69799828349	1	0
127	1596.65977915586	1	0
128	1597.63122608669	1	0
129	1598.61243622149	1	0
130	1599.60350768210	1	0
131	1600.60453957647	1	0
132	1601.61563200864	1	0
133	1602.63688608869	1	0
134	1603.66840394288	1	0
135	1604.71028872386	1	0
136	1605.76264462096	1	0
137	1606.82557687067	1	0
138	1607.89919176708	1	0
139	1608.98359667258	1	0
140	1610.07890002858	1	0
141	1611.18521136631	1	0
142	1612.30264131783	1	0
143	1613.43130162706	1	0
144	1614.57130516099	1	0
145	1615.72276592091	1	0
146	1616.88579905386	1	0
147	1618.06052086411	1	0
148	1619.24704882484	1	0
149	1620.44550158983	1	0
150	1621.65599900534	1	0
151	1622.87866212214	1	0
152	1624.11361320754	1	0
153	1625.36097575770	1	0
154	1626.62087450990	1	0
155	1627.89343545506	1	0
156	1629.17878585036	1	0
157	1630.47705423188	1	0
158	1631.78837042756	1	0
159	1633.11286557011	1	0
160	1634.45067211014	1	0
161	1635.80192382943	1	0
162	1637.16675585427	1	0
163	1638.54530466899	1	0
164	1639.93770812964	1	0
165	1641.34410547772	1	0
166	1642.76463735414	1	0
167	1644.19944581326	1	0
168	1645.64867433712	1	0
169	1647.11246784980	1	0
170	1648.59097273185	1	0
171	1650.08433683501	1	0
172	1651.59270949692	1	0
173	1653.11624155610	1	0
174	1654.65508536704	1	0
175	1656.20939481540	1	0
176	1657.77932533341	1	0
177	1659.36503391544	1	0
178	1660.96667913366	1	0
179	1662.58442115394	1	0
180	1664.21842175182	1	0
181	1665.86884432872	1	0
182	1667.53585392828	1	0
183	1669.21961725285	1	0
184	1670.92030268016	1	0
185	1672.63808028017	1	0
186	1674.37312183208	1	0
187	1676.12560084148	1	0
188	1677.89569255773	1	0
189	1679.68357399149	1	0
190	1681.48942393239	1	0
191	1683.31342296692	1	0
192	1685.15575349651	1	0
193	1687.01659975574	1	0
194	1688.89614783080	1	0
195	1690.79458567806	1	0
196	1692.71210314287	1	0
197	1694.64889197860	1	0
198	1696.60514586573	1	0
199	1698.58106043129	1	0
200	1700.57683326838	1	0
201	1702.59266395594	1	0
202	1704.62875407872	1	0
203	1706.68530724744	1	0
204	1708.76252911912	1	0
205	1710.86062741768	1	0
206	1712.97981195470	1	0
207	1715.12029465040	1	0
208	1717.28228955483	1	0
209	1719.46601286929	1	0
210	1721.67168296792	1	0
211	1723.89952041958	1	0
212	1726.14974800986	1	0
213	1728.42259076340	1	0
214	1730.71827596637	1	0
215	1733.03703318920	1	0
216	1735.37909430955	1	0
217	1737.74469353548	1	0
218	1740.13406742889	1	0
219	1742.54745492915	1	0
220	1744.98509737703	1	0
221	1747.44723853880	1	0
222	1749.93412463063	1	0
223	1752.44600434320	1	0
224	1754.98312886658	1	0
225	1757.54575191534	1	0
226	1760.13412975390	1	0
227	1762.74852122223	1	0
228	1765.38918776163	1	0
229	1768.05639344096	1	0
230	1770.75040498302	1	0
231	1773.47149179121	1	0
232	1776.21992597647	1	0
233	1778.99598238451	1	0
234	1781.79993862328	1	0
235	1784.63207509076	1	0
236	1787.49267500293	1	0
237	1790.38202442219	1	0
238	1793.30041228587	1	0
239	1796.24813043520	1	0
240	1799.22547364444	1	0
241	1802.23273965041	1	0
242	1805.27022918220	1	0
243	1808.33824599130	1	0
244	1811.43709688196	1	0
245	1814.56709174183	1	0
246	1817.72854357301	1	0
247	1820.92176852333	1	0
248	1824.14708591794	1	0
249	1827.40481829126	1	0
250	1830.69529141925	1	0
250	1641.46487437296	2	0.250000000000000
250.500000000000	1643.25307577217	2	0.252500000000000
